signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_103584	NA	25805	BAMBI	0.298749	0.441533088684082
LINCSCP_103584	NA	25825	BACE2	0.390779	0.325586795806885
LINCSCP_103584	NA	25839	COG4	0.0430854	0.910298585891724
LINCSCP_103584	NA	25874	MPC2	0.325205	0.365935534238815
LINCSCP_103584	NA	25932	CLIC4	0.175988	0.655327558517456
LINCSCP_103584	NA	25966	C2CD2	-0.688088	0.359704226255417
LINCSCP_103584	NA	25976	TIPARP	0.650437	0.2527816593647
LINCSCP_103584	NA	25987	TSKU	0.387976	0.282963544130325
LINCSCP_103584	NA	26001	RNF167	0.975804	0.092224650084972
LINCSCP_103584	NA	26020	LRP10	-0.115177	0.784816205501556
LINCSCP_103584	NA	26036	ZNF451	1.20921	0.01951695792377
LINCSCP_103584	NA	26054	SENP6	-0.313577	0.430538326501846
LINCSCP_103584	NA	26064	RAI14	0.515147	0.392516553401947
LINCSCP_103584	NA	26128	KIF1BP	0.021135	0.971064746379852
LINCSCP_103584	NA	26136	TES	-1.13881	0.057714216411114
LINCSCP_103584	NA	26227	PHGDH	-0.672295	0.141380488872528
LINCSCP_103584	NA	26292	MYCBP	-0.288501	0.517721235752106
LINCSCP_103584	NA	26511	CHIC2	0.48381	0.197784408926964
LINCSCP_103584	NA	26520	TIMM9	0.128597	0.716328144073486
LINCSCP_103584	NA	26993	AKAP8L	-0.738005	0.061760820448399
LINCSCP_103584	NA	27032	ATP2C1	-0.337081	0.460721880197525
LINCSCP_103584	NA	27095	TRAPPC3	0.344386	0.377740740776062
LINCSCP_103584	NA	27109	ATP5S	-0.246075	0.510030388832092
LINCSCP_103584	NA	27242	TNFRSF21	0.499628	0.219517901539803
LINCSCP_103584	NA	27244	SESN1	0.0318799	0.934466302394867
LINCSCP_103584	NA	27336	HTATSF1	-0.633689	0.224005430936813
LINCSCP_103584	NA	27346	TMEM97	2.17677	0.010460206307471
LINCSCP_103584	NA	28969	BZW2	-0.531325	0.219750806689262
LINCSCP_103584	NA	29082	CHMP4A	-0.0499463	0.910513401031494
LINCSCP_103584	NA	29083	GTPBP8	0.548298	0.130446881055832
LINCSCP_103584	NA	29103	DNAJC15	0.866123	0.04190818965435
LINCSCP_103584	NA	29763	PACSIN3	-0.611971	0.154518067836761
LINCSCP_103584	NA	29890	RBM15B	-0.520407	0.241128072142601
LINCSCP_103584	NA	29911	HOOK2	-0.98547	0.218806400895119
LINCSCP_103584	NA	29916	SNX11	0.142429	0.724649131298065
LINCSCP_103584	NA	29928	TIMM22	0.112092	0.835506737232208
LINCSCP_103584	NA	29937	NENF	0.196864	0.645284473896027
LINCSCP_103584	NA	29978	UBQLN2	-0.0432794	0.895075142383575
LINCSCP_103584	NA	30001	ERO1L	0.362445	0.408917397260666
LINCSCP_103584	NA	30836	DNTTIP2	-1.00391	0.02516726218164
LINCSCP_103584	NA	30849	PIK3R4	1.83153	0.00792198907584
LINCSCP_103584	NA	50810	HDGFRP3	0.622679	0.142441660165787
LINCSCP_103584	NA	50813	COPS7A	0.443615	0.518934369087219
LINCSCP_103584	NA	50814	NSDHL	3.89374	0.000443379074568
LINCSCP_103584	NA	50865	HEBP1	0.184811	0.58527135848999
LINCSCP_103584	NA	51001	MTERF3	1.40042	0.016796110197902
LINCSCP_103584	NA	51005	AMDHD2	0.154407	0.748423159122467
LINCSCP_103584	NA	51015	ISOC1	-0.273647	0.656618118286133
LINCSCP_103584	NA	51021	MRPS16	0.744921	0.125432521104813
LINCSCP_103584	NA	51024	FIS1	-0.00208106	0.996277987957001
LINCSCP_103584	NA	51026	GOLT1B	0.576055	0.129017993807793
LINCSCP_103584	NA	51031	GLOD4	-0.00404537	0.992984235286713
LINCSCP_103584	NA	51053	GMNN	0.692349	0.104018181562424
LINCSCP_103584	NA	51056	LAP3	0.811352	0.184341013431549
LINCSCP_103584	NA	51070	NOSIP	0.387138	0.505032479763031
LINCSCP_103584	NA	51071	DERA	0.867187	0.06117594987154
LINCSCP_103584	NA	51097	SCCPDH	-0.135768	0.806968688964844
LINCSCP_103584	NA	51116	MRPS2	-1.17814	0.013067782856524
LINCSCP_103584	NA	51160	VPS28	0.175821	0.68369722366333
LINCSCP_103584	NA	51170	HSD17B11	-0.0989649	0.905216813087463
LINCSCP_103584	NA	51203	NUSAP1	0.0261441	0.94096702337265
LINCSCP_103584	NA	51282	SCAND1	0.263391	0.42933714389801
LINCSCP_103584	NA	51293	CD320	-0.26379	0.563060760498047
LINCSCP_103584	NA	51335	NGRN	0.442119	0.227453887462616
LINCSCP_103584	NA	51375	SNX7	0.576283	0.333635658025742
LINCSCP_103584	NA	51382	ATP6V1D	0.274193	0.518804907798767
LINCSCP_103584	NA	51385	ZNF589	3.38839	0.220031470060349
LINCSCP_103584	NA	51422	PRKAG2	0.435113	0.310953795909882
LINCSCP_103584	NA	51465	UBE2J1	0.841882	0.118814468383789
LINCSCP_103584	NA	51466	EVL	0.425826	0.527694582939148
LINCSCP_103584	NA	51495	HACD3	-0.0584996	0.89965832233429
LINCSCP_103584	NA	51569	UFM1	-1.04328	0.025679592043161
LINCSCP_103584	NA	51599	LSR	0.4539	0.553085088729858
LINCSCP_103584	NA	51635	DHRS7	-0.0465344	0.907960593700409
LINCSCP_103584	NA	51719	CAB39	-0.678817	0.271166086196899
LINCSCP_103584	NA	51742	ARID4B	0.63276	0.253948301076889
LINCSCP_103584	NA	53343	NUDT9	-0.687735	0.175456300377846
LINCSCP_103584	NA	54205	CYCS	0.750231	0.132475137710571
LINCSCP_103584	NA	54386	TERF2IP	-0.583642	0.243222236633301
LINCSCP_103584	NA	54438	GFOD1	-0.383178	0.34919685125351
LINCSCP_103584	NA	54442	KCTD5	-1.04339	0.030090108513832
LINCSCP_103584	NA	54499	TMCO1	-0.287057	0.425113439559937
LINCSCP_103584	NA	54505	DHX29	0.336122	0.366105914115906
LINCSCP_103584	NA	54512	EXOSC4	0.244974	0.498760491609573
LINCSCP_103584	NA	54541	DDIT4	-0.77742	0.11897162348032
LINCSCP_103584	NA	54623	PAF1	0.299428	0.396539688110352
LINCSCP_103584	NA	54681	P4HTM	0.60343	0.206313386559486
LINCSCP_103584	NA	54733	SLC35F2	-0.264708	0.516959726810455
LINCSCP_103584	NA	54807	ZNF586	0.529451	0.246938869357109
LINCSCP_103584	NA	54850	FBXL12	0.101951	0.779550552368164
LINCSCP_103584	NA	54881	TEX10	1.35828	0.191823497414589
LINCSCP_103584	NA	54915	YTHDF1	-1.68857	0.015596676617861
LINCSCP_103584	NA	54957	TXNL4B	-0.658563	0.098517581820488
LINCSCP_103584	NA	55008	HERC6	0.614219	0.128125607967377
LINCSCP_103584	NA	55011	PIH1D1	2.72949	0.164635971188545
LINCSCP_103584	NA	55012	PPP2R3C	0.334166	0.507972896099091
LINCSCP_103584	NA	55033	FKBP14	-0.705673	0.184261545538902
LINCSCP_103584	NA	55038	CDCA4	0.072415	0.82583624124527
LINCSCP_103584	NA	55111	PLEKHJ1	1.32813	0.200312793254852
LINCSCP_103584	NA	55127	HEATR1	-1.46326	0.119897119700909
LINCSCP_103584	NA	55129	ANO10	-0.292795	0.388510227203369
LINCSCP_103584	NA	55148	UBR7	-0.665965	0.086890816688538
LINCSCP_103584	NA	55179	FAIM	1.09963	0.25078558921814
LINCSCP_103584	NA	55256	ADI1	-5.39779	0.044475898146629
LINCSCP_103584	NA	55324	ABCF3	-0.656627	0.097485914826393
LINCSCP_103584	NA	55556	ENOSF1	-0.487689	0.370942145586014
LINCSCP_103584	NA	55604	LRRC16A	-0.108533	0.794129133224487
LINCSCP_103584	NA	55608	ANKRD10	-0.183328	0.677280306816101
LINCSCP_103584	NA	55620	STAP2	0.663095	0.246357306838036
LINCSCP_103584	NA	55699	IARS2	-0.955534	0.039107654243708
LINCSCP_103584	NA	55746	NUP133	-0.239765	0.518607497215271
LINCSCP_103584	NA	55748	CNDP2	0.0695213	0.830233097076416
LINCSCP_103584	NA	55793	FAM63A	-0.95955	0.186118230223656
LINCSCP_103584	NA	55818	KDM3A	-1.20394	0.05769881606102
LINCSCP_103584	NA	55825	PECR	0.643413	0.129542142152786
LINCSCP_103584	NA	55837	EAPP	-0.00113634	0.998226881027222
LINCSCP_103584	NA	55847	CISD1	0.202582	0.559146523475647
LINCSCP_103584	NA	55893	ZNF395	0.693624	0.074071660637856
LINCSCP_103584	NA	55958	KLHL9	0.203085	0.705678582191467
LINCSCP_103584	NA	56654	NPDC1	-0.868536	0.109084524214268
LINCSCP_103584	NA	56889	TM9SF3	0.593496	0.321635723114014
LINCSCP_103584	NA	56924	PAK6	-0.64702	0.437548518180847
LINCSCP_103584	NA	56940	DUSP22	-0.0477173	0.90860390663147
LINCSCP_103584	NA	56997	ADCK3	-0.953994	0.068929992616177
LINCSCP_103584	NA	57019	CIAPIN1	0.176698	0.595021784305573
LINCSCP_103584	NA	57048	PLSCR3	-0.287514	0.390481799840927
LINCSCP_103584	NA	57147	SCYL3	-0.210249	0.691772878170013
LINCSCP_103584	NA	57149	LYRM1	-0.0860536	0.84836220741272
LINCSCP_103584	NA	57178	ZMIZ1	0.563137	0.480818033218384
LINCSCP_103584	NA	57192	MCOLN1	0.964956	0.030383981764317
LINCSCP_103584	NA	57215	THAP11	-0.0986108	0.848839342594147
LINCSCP_103584	NA	57406	ABHD6	1.00045	0.032971359789372
LINCSCP_103584	NA	57761	TRIB3	0.366349	0.428427964448929
LINCSCP_103584	NA	57804	POLD4	0.550288	0.220011711120605
LINCSCP_103584	NA	58472	SQRDL	0.309576	0.410417467355728
LINCSCP_103584	NA	58478	ENOPH1	0.376238	0.411601185798645
LINCSCP_103584	NA	58497	PRUNE	-0.285494	0.435853272676468
LINCSCP_103584	NA	58533	SNX6	-0.941802	0.095864959061146
LINCSCP_103584	NA	60493	FASTKD5	-0.410625	0.295945584774017
LINCSCP_103584	NA	60528	ELAC2	-2.03404	0.003359778784215
LINCSCP_103584	NA	63874	ABHD4	0.550991	0.203314408659935
LINCSCP_103584	NA	63933	MCUR1	-0.0276271	0.948803186416626
LINCSCP_103584	NA	64080	RBKS	-0.625528	0.139978438615799
LINCSCP_103584	NA	64422	ATG3	0.245	0.617798924446106
LINCSCP_103584	NA	64428	NARFL	0.199551	0.592345297336578
LINCSCP_103584	NA	64429	ZDHHC6	0.171939	0.726599097251892
LINCSCP_103584	NA	64746	ACBD3	-0.956822	0.177035942673683
LINCSCP_103584	NA	64781	CERK	3.03017	0.10350801050663
LINCSCP_103584	NA	64943	NT5DC2	0.1857	0.644464492797852
LINCSCP_103584	NA	65057	ACD	-0.608314	0.202336996793747
LINCSCP_103584	NA	65123	INTS3	-0.0766887	0.850300252437592
LINCSCP_103584	NA	66008	TRAK2	0.957013	0.039620153605938
LINCSCP_103584	NA	79006	METRN	-0.0208328	0.960393726825714
LINCSCP_103584	NA	79071	ELOVL6	0.91227	0.100960679352283
LINCSCP_103584	NA	79073	TMEM109	-0.831482	0.217319130897522
LINCSCP_103584	NA	79080	CCDC86	-0.958397	0.029013551771641
LINCSCP_103584	NA	79090	TRAPPC6A	0.0319746	0.933972120285034
LINCSCP_103584	NA	79094	CHAC1	0.252298	0.458611011505127
LINCSCP_103584	NA	79143	MBOAT7	-0.347796	0.313166111707687
LINCSCP_103584	NA	79170	PRR15L	0.393031	0.298676788806915
LINCSCP_103584	NA	79174	CRELD2	1.80067	0.027158400043845
LINCSCP_103584	NA	79187	FSD1	-0.00371805	0.991009950637817
LINCSCP_103584	NA	79600	TCTN1	0.435514	0.320135444402695
LINCSCP_103584	NA	79643	CHMP6	0.773071	0.057119842618704
LINCSCP_103584	NA	79716	NPEPL1	0.240164	0.50946170091629
LINCSCP_103584	NA	79850	FAM57A	-0.602915	0.228124126791954
LINCSCP_103584	NA	79902	NUP85	-0.860962	0.042906831949949
LINCSCP_103584	NA	79921	TCEAL4	0.558762	0.150221809744835
LINCSCP_103584	NA	79947	DHDDS	0.0388043	0.919131398200989
LINCSCP_103584	NA	79961	DENND2D	-0.50253	0.222281694412231
LINCSCP_103584	NA	80204	FBXO11	0.476069	0.201991111040115
LINCSCP_103584	NA	80212	CCDC92	1.28991	0.09998682141304
LINCSCP_103584	NA	80347	COASY	-0.0844509	0.822798013687134
LINCSCP_103584	NA	80349	WDR61	-0.257598	0.4571373462677
LINCSCP_103584	NA	80746	TSEN2	-0.54935	0.131199851632118
LINCSCP_103584	NA	80758	PRR7	0.100616	0.774702787399292
LINCSCP_103584	NA	81533	ITFG1	0.514572	0.273981809616089
LINCSCP_103584	NA	81544	GDPD5	0.476311	0.237896353006363
LINCSCP_103584	NA	83743	GRWD1	0.249491	0.675641655921936
LINCSCP_103584	NA	84159	ARID5B	1.23012	0.066929779946804
LINCSCP_103584	NA	84617	TUBB6	-1.11137	0.030346494168043
LINCSCP_103584	NA	84722	PSRC1	0.0890734	0.790658831596375
LINCSCP_103584	NA	84890	ADO	-0.226594	0.490675449371338
LINCSCP_103584	NA	85236	HIST1H2BK	-1.53469	0.009656123816967
LINCSCP_103584	NA	85377	MICALL1	-0.0483099	0.90683650970459
LINCSCP_103584	NA	89910	UBE3B	-0.627761	0.108059324324131
LINCSCP_103584	NA	90861	HN1L	-0.438241	0.265928626060486
LINCSCP_103584	NA	91137	SLC25A46	0.229544	0.517445266246796
LINCSCP_103584	NA	91949	COG7	1.31779	0.019122781231999
LINCSCP_103584	NA	93487	MAPK1IP1L	-0.478234	0.27258563041687
LINCSCP_103584	NA	93594	TBC1D31	-0.742606	0.061941243708134
LINCSCP_103584	NA	94239	H2AFV	0.350015	0.318058907985687
LINCSCP_103584	NA	116832	RPL39L	-0.193927	0.728856921195984
LINCSCP_103584	NA	124583	CANT1	-0.857371	0.269528150558472
LINCSCP_103584	NA	147179	WIPF2	-0.655611	0.137740179896355
LINCSCP_103584	NA	148022	TICAM1	0.195099	0.606222152709961
LINCSCP_103584	NA	200081	TXLNA	-0.6912	0.074208214879036
LINCSCP_103584	NA	200734	SPRED2	1.48017	0.198569297790527
LINCSCP_103584	NA	256364	EML3	-0.223723	0.637834846973419
LINCSCP_103584	NA	375346	TMEM110	-0.450735	0.234889894723892
LINCSCP_103584	NA	388650	FAM69A	0.891792	0.074212223291397
LINCSCP_120377	NA	16	AARS	3.47288	0.000638045021333
LINCSCP_120377	NA	23	ABCF1	0.147459	0.773342251777649
LINCSCP_120377	NA	25	ABL1	0.452258	0.504969954490662
LINCSCP_120377	NA	30	ACAA1	-0.383134	0.51596474647522
LINCSCP_120377	NA	39	ACAT2	1.30993	0.024982197210193
LINCSCP_120377	NA	47	ACLY	-0.133594	0.791972041130066
LINCSCP_120377	NA	102	ADAM10	-0.40306	0.4750956594944
LINCSCP_120377	NA	128	ADH5	0.386025	0.418050289154053
LINCSCP_120377	NA	142	PARP1	-0.806556	0.305949717760086
LINCSCP_120377	NA	154	ADRB2	6.08951	0.01437275391072
LINCSCP_120377	NA	178	AGL	0.201197	0.738996922969818
LINCSCP_120377	NA	207	AKT1	-1.24215	0.032198145985603
LINCSCP_120377	NA	211	ALAS1	0.913814	0.107602544128895
LINCSCP_120377	NA	226	ALDOA	-0.524985	0.373631209135056
LINCSCP_120377	NA	230	ALDOC	0.441231	0.398488730192184
LINCSCP_120377	NA	291	SLC25A4	0.0518342	0.930981397628784
LINCSCP_120377	NA	310	ANXA7	-0.622284	0.312218189239502
LINCSCP_120377	NA	323	APBB2	-0.371466	0.474433273077011
LINCSCP_120377	NA	329	BIRC2	0.591642	0.362651020288467
LINCSCP_120377	NA	332	BIRC5	-1.01951	0.068637408316135
LINCSCP_120377	NA	348	APOE	-0.702181	0.178242623806
LINCSCP_120377	NA	351	APP	0.323777	0.629108011722565
LINCSCP_120377	NA	355	FAS	-0.478107	0.372348785400391
LINCSCP_120377	NA	387	RHOA	-1.40397	0.030251787975431
LINCSCP_120377	NA	392	ARHGAP1	-0.0620178	0.900787949562073
LINCSCP_120377	NA	427	ASAH1	1.72215	0.015290795825422
LINCSCP_120377	NA	466	ATF1	-0.150244	0.85348242521286
LINCSCP_120377	NA	481	ATP1B1	0.48812	0.439616709947586
LINCSCP_120377	NA	501	ALDH7A1	0.615961	0.352091461420059
LINCSCP_120377	NA	533	ATP6V0B	0.52684	0.296220690011978
LINCSCP_120377	NA	572	BAD	0.0472023	0.940655589103699
LINCSCP_120377	NA	581	BAX	0.302024	0.569141149520874
LINCSCP_120377	NA	595	CCND1	-0.637153	0.20634551346302
LINCSCP_120377	NA	596	BCL2	-0.945219	0.142517372965813
LINCSCP_120377	NA	622	BDH1	-0.0704711	0.886201977729797
LINCSCP_120377	NA	637	BID	-2.07467	0.088723577558994
LINCSCP_120377	NA	642	BLMH	0.334317	0.60782128572464
LINCSCP_120377	NA	644	BLVRA	-0.0911212	0.842799246311188
LINCSCP_120377	NA	652	BMP4	-0.28539	0.554045677185059
LINCSCP_120377	NA	664	BNIP3	0.433617	0.37094509601593
LINCSCP_120377	NA	665	BNIP3L	0.301619	0.719062328338623
LINCSCP_120377	NA	670	BPHL	0.674414	0.222661972045898
LINCSCP_120377	NA	672	BRCA1	-0.49505	0.331590384244919
LINCSCP_120377	NA	695	BTK	1.23062	0.053402360528708
LINCSCP_120377	NA	701	BUB1B	0.471004	0.489057540893555
LINCSCP_120377	NA	727	C5	0.438669	0.543920516967773
LINCSCP_120377	NA	780	DDR1	-0.862866	0.183354467153549
LINCSCP_120377	NA	808	CALM3	-0.554401	0.263052880764008
LINCSCP_120377	NA	813	CALU	2.35512	0.008243128657341
LINCSCP_120377	NA	823	CAPN1	0.546389	0.274216711521149
LINCSCP_120377	NA	831	CAST	0.584854	0.309851050376892
LINCSCP_120377	NA	835	CASP2	-0.115169	0.81679356098175
LINCSCP_120377	NA	836	CASP3	-0.955241	0.099521934986115
LINCSCP_120377	NA	840	CASP7	1.20125	0.265316277742386
LINCSCP_120377	NA	843	CASP10	2.90377	0.163106366991997
LINCSCP_120377	NA	847	CAT	0.760497	0.193829879164696
LINCSCP_120377	NA	868	CBLB	0.842871	0.108344718813896
LINCSCP_120377	NA	873	CBR1	1.62497	0.06656638532877
LINCSCP_120377	NA	874	CBR3	0.770917	0.200636714696884
LINCSCP_120377	NA	890	CCNA2	-1.42845	0.027366513386369
LINCSCP_120377	NA	891	CCNB1	-1.01044	0.066270165145397
LINCSCP_120377	NA	896	CCND3	1.17843	0.22165758907795
LINCSCP_120377	NA	899	CCNF	0.0175284	0.98053389787674
LINCSCP_120377	NA	902	CCNH	-0.718847	0.185218289494514
LINCSCP_120377	NA	949	SCARB1	0.329377	0.509265184402466
LINCSCP_120377	NA	958	CD40	0.336867	0.583214104175568
LINCSCP_120377	NA	960	CD44	0.124671	0.834526121616364
LINCSCP_120377	NA	965	CD58	0.257552	0.672407567501068
LINCSCP_120377	NA	976	ADGRE5	-0.00704955	0.988290190696716
LINCSCP_120377	NA	983	CDK1	-0.755198	0.155830785632133
LINCSCP_120377	NA	991	CDC20	-0.73204	0.148084789514542
LINCSCP_120377	NA	993	CDC25A	-0.413155	0.430046170949936
LINCSCP_120377	NA	994	CDC25B	-0.248992	0.612386226654053
LINCSCP_120377	NA	998	CDC42	-0.408131	0.493950515985489
LINCSCP_120377	NA	1001	CDH3	-0.525717	0.315559864044189
LINCSCP_120377	NA	1017	CDK2	-0.345146	0.593510508537292
LINCSCP_120377	NA	1019	CDK4	-0.16586	0.764991044998169
LINCSCP_120377	NA	1021	CDK6	1.07521	0.113173946738243
LINCSCP_120377	NA	1022	CDK7	0.226012	0.626281559467316
LINCSCP_120377	NA	1026	CDKN1A	2.80639	0.007393741514534
LINCSCP_120377	NA	1027	CDKN1B	-0.0593665	0.899517714977264
LINCSCP_120377	NA	1029	CDKN2A	0.19281	0.692228138446808
LINCSCP_120377	NA	1050	CEBPA	-0.0186568	0.968270480632782
LINCSCP_120377	NA	1052	CEBPD	-0.045213	0.95204371213913
LINCSCP_120377	NA	1062	CENPE	-0.446154	0.507548987865448
LINCSCP_120377	NA	1070	CETN3	0.0393197	0.94557523727417
LINCSCP_120377	NA	1111	CHEK1	-1.29196	0.025320621207357
LINCSCP_120377	NA	1123	CHN1	-0.679815	0.188016816973686
LINCSCP_120377	NA	1153	CIRBP	-0.0194211	0.966744720935822
LINCSCP_120377	NA	1212	CLTB	0.163044	0.785712480545044
LINCSCP_120377	NA	1213	CLTC	-0.718278	0.226409330964088
LINCSCP_120377	NA	1277	COL1A1	0.809355	0.123400054872036
LINCSCP_120377	NA	1282	COL4A1	0.343832	0.512158989906311
LINCSCP_120377	NA	1385	CREB1	-0.472785	0.645930886268616
LINCSCP_120377	NA	1398	CRK	0.452735	0.347444385290146
LINCSCP_120377	NA	1399	CRKL	-0.666839	0.245940357446671
LINCSCP_120377	NA	1429	CRYZ	-0.843707	0.133237957954407
LINCSCP_120377	NA	1445	CSK	0.357439	0.481185406446457
LINCSCP_120377	NA	1452	CSNK1A1	-0.551759	0.295807540416718
LINCSCP_120377	NA	1454	CSNK1E	-0.800442	0.172569543123245
LINCSCP_120377	NA	1459	CSNK2A2	0.818923	0.152786672115326
LINCSCP_120377	NA	1465	CSRP1	-0.475023	0.423611223697662
LINCSCP_120377	NA	1500	CTNND1	0.179585	0.751838386058807
LINCSCP_120377	NA	1509	CTSD	2.36063	0.00467357924208
LINCSCP_120377	NA	1514	CTSL	-0.0720573	0.894416332244873
LINCSCP_120377	NA	1534	CYB561	1.33787	0.027161048725247
LINCSCP_120377	NA	1605	DAG1	-0.11561	0.823976337909698
LINCSCP_120377	NA	1616	DAXX	-0.569893	0.248462602496147
LINCSCP_120377	NA	1633	DCK	0.0920297	0.843363642692566
LINCSCP_120377	NA	1635	DCTD	-2.47842	0.002711890032515
LINCSCP_120377	NA	1643	DDB2	-0.191912	0.694536566734314
LINCSCP_120377	NA	1647	GADD45A	0.524918	0.284630089998245
LINCSCP_120377	NA	1662	DDX10	-0.976341	0.150145098567009
LINCSCP_120377	NA	1666	DECR1	-0.0652932	0.903884470462799
LINCSCP_120377	NA	1676	DFFA	-0.350496	0.593376874923706
LINCSCP_120377	NA	1677	DFFB	-0.273389	0.591848134994507
LINCSCP_120377	NA	1738	DLD	-1.19303	0.13778980076313
LINCSCP_120377	NA	1759	DNM1	-0.355523	0.525058448314667
LINCSCP_120377	NA	1786	DNMT1	0.0117761	0.984838902950287
LINCSCP_120377	NA	1788	DNMT3A	-0.124869	0.841008305549622
LINCSCP_120377	NA	1802	DPH2	0.357327	0.591474652290344
LINCSCP_120377	NA	1829	DSG2	-0.282333	0.578282237052917
LINCSCP_120377	NA	1831	TSC22D3	1.95327	0.004602207336575
LINCSCP_120377	NA	1845	DUSP3	3.77916	0.029805405065417
LINCSCP_120377	NA	1846	DUSP4	0.0721988	0.885813534259796
LINCSCP_120377	NA	1848	DUSP6	-0.341533	0.524458646774292
LINCSCP_120377	NA	1861	TOR1A	0.556014	0.278280436992645
LINCSCP_120377	NA	1870	E2F2	4.68107	0.051267430186272
LINCSCP_120377	NA	1891	ECH1	0.731145	0.173800706863403
LINCSCP_120377	NA	1906	EDN1	1.16556	0.066701412200928
LINCSCP_120377	NA	1950	EGF	-0.0238789	0.960079550743103
LINCSCP_120377	NA	1956	EGFR	-0.518118	0.403973013162613
LINCSCP_120377	NA	1958	EGR1	-0.00591732	0.991081476211548
LINCSCP_120377	NA	1978	EIF4EBP1	0.855057	0.150839164853096
LINCSCP_120377	NA	1981	EIF4G1	-1.38589	0.036292001605034
LINCSCP_120377	NA	1983	EIF5	-0.783128	0.165889531373978
LINCSCP_120377	NA	1994	ELAVL1	-1.14864	0.044620476663113
LINCSCP_120377	NA	2017	CTTN	-1.12487	0.051674589514732
LINCSCP_120377	NA	2037	EPB41L2	1.08411	0.05051426962018
LINCSCP_120377	NA	2042	EPHA3	2.79406	0.025617035105825
LINCSCP_120377	NA	2048	EPHB2	0.0889085	0.908227324485779
LINCSCP_120377	NA	2058	EPRS	0.66562	0.268765985965729
LINCSCP_120377	NA	2063	NR2F6	-0.360151	0.58715695142746
LINCSCP_120377	NA	2064	ERBB2	-1.2153	0.246732026338577
LINCSCP_120377	NA	2065	ERBB3	0.160718	0.755699574947357
LINCSCP_120377	NA	2109	ETFB	-0.46688	0.392077684402466
LINCSCP_120377	NA	2113	ETS1	0.468227	0.3574278652668
LINCSCP_120377	NA	2115	ETV1	0.134746	0.771712720394135
LINCSCP_120377	NA	2131	EXT1	0.87294	0.100301623344421
LINCSCP_120377	NA	2146	EZH2	-2.1301	0.004143139347434
LINCSCP_120377	NA	2184	FAH	-1.91994	0.006846143398434
LINCSCP_120377	NA	2185	PTK2B	0.601998	0.36809316277504
LINCSCP_120377	NA	2195	FAT1	-0.187608	0.755991280078888
LINCSCP_120377	NA	2222	FDFT1	2.17111	0.003735063364729
LINCSCP_120377	NA	2263	FGFR2	0.90326	0.126829698681831
LINCSCP_120377	NA	2264	FGFR4	-0.954875	0.100976690649986
LINCSCP_120377	NA	2274	FHL2	0.560353	0.329329997301102
LINCSCP_120377	NA	2288	FKBP4	-0.227073	0.729032397270203
LINCSCP_120377	NA	2309	FOXO3	-0.255591	0.705109775066376
LINCSCP_120377	NA	2353	FOS	1.03644	0.08509486168623
LINCSCP_120377	NA	2356	FPGS	-0.705907	0.195064589381218
LINCSCP_120377	NA	2523	FUT1	0.402086	0.469510525465012
LINCSCP_120377	NA	2534	FYN	-0.646188	0.206491276621819
LINCSCP_120377	NA	2542	SLC37A4	-0.852154	0.14585930109024
LINCSCP_120377	NA	2548	GAA	0.818708	0.171342670917511
LINCSCP_120377	NA	2553	GABPB1	0.0503413	0.92141205072403
LINCSCP_120377	NA	2582	GALE	1.54622	0.022907014936209
LINCSCP_120377	NA	2597	GAPDH	0.0765533	0.933741271495819
LINCSCP_120377	NA	2624	GATA2	0.107851	0.830803155899048
LINCSCP_120377	NA	2625	GATA3	-0.306978	0.633467674255371
LINCSCP_120377	NA	2673	GFPT1	0.472048	0.344805270433426
LINCSCP_120377	NA	2690	GHR	-0.149116	0.766134023666382
LINCSCP_120377	NA	2736	GLI2	-0.210987	0.651166975498199
LINCSCP_120377	NA	2745	GLRX	3.3314	0.000788884120993
LINCSCP_120377	NA	2767	GNA11	-1.35565	0.058677073568106
LINCSCP_120377	NA	2769	GNA15	0.273055	0.561474204063416
LINCSCP_120377	NA	2770	GNAI1	-0.044611	0.936962902545929
LINCSCP_120377	NA	2771	GNAI2	-0.863353	0.143767639994621
LINCSCP_120377	NA	2778	GNAS	-0.182826	0.75869482755661
LINCSCP_120377	NA	2810	SFN	0.159772	0.789170205593109
LINCSCP_120377	NA	2817	GPC1	0.28507	0.617541372776031
LINCSCP_120377	NA	2852	GPER1	2.18798	0.028037715703249
LINCSCP_120377	NA	2886	GRB7	0.0592541	0.929006516933441
LINCSCP_120377	NA	2887	GRB10	0.938413	0.103618666529655
LINCSCP_120377	NA	2896	GRN	1.30465	0.110960103571415
LINCSCP_120377	NA	2908	NR3C1	0.559299	0.263920605182648
LINCSCP_120377	NA	2920	CXCL2	-0.151664	0.765680253505707
LINCSCP_120377	NA	2946	GSTM2	0.395139	0.623115479946136
LINCSCP_120377	NA	2954	GSTZ1	2.5844	0.009234108030796
LINCSCP_120377	NA	2956	MSH6	-0.689274	0.37533301115036
LINCSCP_120377	NA	2958	GTF2A2	-2.3362	0.003356819972396
LINCSCP_120377	NA	2961	GTF2E2	-0.416893	0.472528457641602
LINCSCP_120377	NA	3028	HSD17B10	-1.3369	0.0746895596385
LINCSCP_120377	NA	3033	HADH	-0.729409	0.157510071992874
LINCSCP_120377	NA	3066	HDAC2	-1.42848	0.038652002811432
LINCSCP_120377	NA	3091	HIF1A	-0.0128919	0.980846643447876
